HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.TranscriptionTexts,Approve,Reject
3E24UO25QZKLSXDCVEX4QUT9MGTO6V,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:30 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:30 PDT 2015,,,3BDCF01OGYOIRGIEE8H55O4SEPELYC,A31BENEKICWUVP,Approved,Mon Oct 12 11:39:02 PDT 2015,Mon Oct 12 13:18:01 PDT 2015,Tue Oct 13 01:18:01 PDT 2015,2015-10-13 08:20:18 UTC,,,5939,100% (41/41),100% (41/41),100% (41/41),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0290.gif,"Place five blocks in a vertical row.
Place three blocks to the left of the top block in the row.
Place one block to the left of the second from top block in the row.
Place one block to the right of the second from bottom block in the row.",X,
3E24UO25QZKLSXDCVEX4QUT9MGTO6V,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:30 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:30 PDT 2015,,,3V5Q80FXIYLBARZIFH6A0Y96ZO2238,A2AWBDW9V1E9KT,Approved,Mon Oct 12 12:45:20 PDT 2015,Mon Oct 12 13:21:18 PDT 2015,Tue Oct 13 01:21:18 PDT 2015,Mon Oct 12 22:23:45 PDT 2015,,,2158,100% (94/94),100% (94/94),100% (94/94),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0290.gif,"Start with a vertical line of 5 blocks, call these A, B, C, D, and E, starting from the top. 
Put 1 block to the left of B
Put 3 blocks to the left of A
Put 1 block to the right of D",X,
3RHLQY6EDTYG9DI9MHQ9I2XWMBHD43,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:45 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:45 PDT 2015,,,3QAPZX2QN57FTZ0LWUORY0BZWC7202,A2DXEPC4QFV4R1,Approved,Mon Oct 12 11:21:40 PDT 2015,Mon Oct 12 11:25:55 PDT 2015,Mon Oct 12 23:25:55 PDT 2015,2015-10-13 06:30:17 UTC,,,255,100% (39/39),100% (39/39),100% (39/39),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0456.gif,"Create a row of four blocks.
Above the second block from the left, add three blocks.
Below the third block from the left, add one block.
Above the last block from the left, add one block.
Below the last block from the left, add one block.",X,
3RHLQY6EDTYG9DI9MHQ9I2XWMBHD43,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:45 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:45 PDT 2015,,,3CPLWGV3MPTTEFDRI954JZFQABRN9P,A3579N2TITA69M,Approved,Mon Oct 12 11:16:07 PDT 2015,Mon Oct 12 11:17:55 PDT 2015,Mon Oct 12 23:17:55 PDT 2015,Mon Oct 12 22:24:23 PDT 2015,,,108,100% (67/67),100% (65/65),100% (65/65),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0456.gif,"place a row of four blocks in the middle of the page
place two blocks below the right most blocks of the row of four
place 3 blocks vertically above the second block of the row of four
Place a block above the last block of the row of four",X,
3RSBJ6YZECKHBQ6NW708K06MFFXFOQ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:45 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:45 PDT 2015,,,3UOUJI6MTE8WA1FYIQN4DXT2PABUX7,A2WKZI3JQCE3Z6,Approved,Mon Oct 12 11:15:08 PDT 2015,Mon Oct 12 11:16:00 PDT 2015,Mon Oct 12 23:16:00 PDT 2015,Mon Oct 12 22:24:24 PDT 2015,,,52,100% (134/134),100% (134/134),100% (134/134),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0888.gif,"Place two blocks horizontally.
Go down a row, and place 1 block under the first block in the preivous row.
Go down a row, and place 2 blocks such that the last block isunder the block in the preivous row.
Go down a row and place 4 blocks such that the last two are under the 2 previous.
Go down a row and place a block under the last blcok previous.",X,
3RSBJ6YZECKHBQ6NW708K06MFFXFOQ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:45 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:45 PDT 2015,,,3FTOP5WARGIFZVYT3FUJXHXGYNS0JM,A3FOKP72T5I4FR,Approved,Mon Oct 12 11:05:59 PDT 2015,Mon Oct 12 11:07:04 PDT 2015,Mon Oct 12 23:07:04 PDT 2015,2015-10-13 06:10:17 UTC,,,65,100% (4/4),100% (4/4),100% (4/4),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0888.gif,"place 5 blocks in a straight line from top to bottom
place one block to the right of the top block
place one block to the left of the third block down
place three blocks to the left of the fourth block down",X,
3B9J25CZ257P66E6CMRGWZVKFR8CS9,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:37 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:00 PDT 2015,,,3ZGVPD4G6UB6FJ0OJ3LF5MNBEW3ZTJ,A1RT9SQ9D9DLOV,Approved,Mon Oct 12 11:33:50 PDT 2015,Mon Oct 12 11:35:29 PDT 2015,Mon Oct 12 23:35:29 PDT 2015,2015-10-13 06:40:17 UTC,,,99,100% (50/50),100% (50/50),100% (50/50),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0156.gif,"Place a row of five blocks just above the center of the grid. Add a single block below the leftmost block of that row, and a single block above the rightmost block of that row. Add a column of two blocks going downwards from the rightmost block of the original row. Add a single block to the left of the bottommost block of the column that was just added.",X,
3B9J25CZ257P66E6CMRGWZVKFR8CS9,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:37 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:00 PDT 2015,,,3PPTZCWALRETN38W2ZRK0HCOUPJZQK,AN3KR7C1SLYY3,Approved,Mon Oct 12 13:21:25 PDT 2015,Mon Oct 12 13:22:37 PDT 2015,Tue Oct 13 01:22:37 PDT 2015,Mon Oct 12 22:23:38 PDT 2015,,,72,100% (101/101),100% (101/101),100% (101/101),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0156.gif,"place five blocks horizontally
place a block below the left block
place a block above the right block
place two blocks vertically below the bottom right block
place a block to the left of the bottom right block",X,
3AJA9FLWSCS7F4VKYCN303A036YFIV,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:39 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:35 PDT 2015,,,3JBT3HLQF9W8NR7H2MCV0CMEPTJPZ5,AWW4I36TBGE2D,Approved,Mon Oct 12 11:32:49 PDT 2015,Mon Oct 12 11:33:32 PDT 2015,Mon Oct 12 23:33:32 PDT 2015,Mon Oct 12 22:23:40 PDT 2015,,,43,100% (76/76),100% (76/76),100% (76/76),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0817.gif,"Start with 1 row of 5 blocks across
Stack 3 blocks on top of the 2nd block in the row
Place 1 block on top of the 3rd block in the row
Place 1 block on top of the 4th block in the row",X,
3AJA9FLWSCS7F4VKYCN303A036YFIV,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:39 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:35 PDT 2015,,,3YOH7BII0A1Q3G5ROXIKJPNJ78IVKL,A2QH9WSSQD5O1P,Approved,Mon Oct 12 13:07:55 PDT 2015,Mon Oct 12 13:08:59 PDT 2015,Tue Oct 13 01:08:59 PDT 2015,2015-10-13 08:10:18 UTC,,,64,100% (40/40),100% (15/15),100% (15/15),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0817.gif,"Create a horizontal row of five boxes.
Place three boxes above this in the middle, leaving empty space above the first and last boxes of the first row.
Place two boxes above the first box in the row you just created with three boxes.",X,
3MVY4USGB6HGJ9064WN272TFSWSISH,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:53 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:18 PDT 2015,,,3R6P78PK7L56O25JTBXQKF7536LTG0,A1JFZ5EX06Y8YV,Approved,Mon Oct 12 12:58:31 PDT 2015,Mon Oct 12 13:13:52 PDT 2015,Tue Oct 13 01:13:52 PDT 2015,Mon Oct 12 23:43:15 PDT 2015,,,921,100% (22/22),100% (22/22),100% (22/22),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0582.gif,"place 4 blocks in a horizontal row
Place 3 blocks in a horizontal row directly under the first row starting under the leftmost block
Place a single block above the upper leftmost block
Place a single block above the right most block
Place a single block above the upper leftmost block",X,
3MVY4USGB6HGJ9064WN272TFSWSISH,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:53 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:18 PDT 2015,,,31Q0U3WYDQ9MMPI9YP9M8WBHCKB17W,A24ZCFIA6MPZ84,Approved,Mon Oct 12 13:02:05 PDT 2015,Mon Oct 12 13:24:42 PDT 2015,Tue Oct 13 01:24:42 PDT 2015,Mon Oct 12 22:24:09 PDT 2015,,,1357,100% (68/68),100% (68/68),100% (68/68),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0582.gif,"Place a row of four blocks in the middle of the page
Place a column of two blocks to the top of the left most block in the row of four
Place one block to the top of the right most block in the column of four
Place a row of three blocks to the bottom of the three left most blocks in the row of four",X,
3P4ZBJFX2VXPGZFPNTRI1UJ8IHWFW2,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:49 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:00 PDT 2015,,,34MAJL3QP5HLD5E5JVPYTD64J20438,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:12:04 PDT 2015,Mon Oct 12 13:13:50 PDT 2015,Tue Oct 13 01:13:50 PDT 2015,Mon Oct 12 22:24:15 PDT 2015,,,106,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0516.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block to the right of the last block
Put a block to the right of the last block
Put a block above the last block
Put a block to the right of the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block to the left of the last block
Put a block above the last block
Put a block above the last block",X,
3P4ZBJFX2VXPGZFPNTRI1UJ8IHWFW2,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:49 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:00 PDT 2015,,,3WQ3B2KGE9A9O1LZB6L2DYXDVA6B1W,A3TMUAPCRFG63N,Approved,Mon Oct 12 13:26:04 PDT 2015,Mon Oct 12 13:27:05 PDT 2015,Tue Oct 13 01:27:05 PDT 2015,Mon Oct 12 22:24:15 PDT 2015,,,61,100% (110/110),100% (110/110),100% (110/110),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0516.gif,"place four blocks vertically
place one block to the left of the top block
place three blocks to the left of the second block down
place one block to the left of the third block down
place one block to the left of the bottom block",X,
3T8DUCXY0N0ON8KIP2MF4EQYBPJ9TE,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:33 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:33 PDT 2015,,,3FE7TXL1LJH3HS5KDSI6D62H9G82Q3,A1T6EY2JB6S5ZZ,Approved,Mon Oct 12 11:49:48 PDT 2015,Mon Oct 12 11:51:51 PDT 2015,Mon Oct 12 23:51:51 PDT 2015,Mon Oct 12 23:43:18 PDT 2015,,,123,100% (40/40),100% (40/40),100% (40/40),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0102.gif,"Place three blocks going right.
Place one block under the last block in the first set.
Place two blocks going right so the last block matches up with the block in the previous set.
Place four blocks going right under the previous set so those two blocks match up with the middle of the the current set.",X,
3T8DUCXY0N0ON8KIP2MF4EQYBPJ9TE,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:33 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:33 PDT 2015,,,304SM51WA4Y9ILKTOP0M9ZKMLA7BS4,A2WKZI3JQCE3Z6,Approved,Mon Oct 12 11:49:26 PDT 2015,Mon Oct 12 11:50:02 PDT 2015,Mon Oct 12 23:50:02 PDT 2015,Mon Oct 12 22:24:29 PDT 2015,,,36,100% (134/134),100% (134/134),100% (134/134),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0102.gif,"Place 3 blocks horizontally.
Go down and place a block under the last block of the prior row
Go down and place two blocks with the last block under the block in the prior row.
God down and place 4 blocks, with the middle two under the prior row''s 2.",X,
3ACRLU860N85MIHIXRBGWYLNWFYBEZ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:28 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:28 PDT 2015,,,3L0KT67Y8FA5VTD4YHE6HAIN6JSSY3,A3UU7O8BCT0SFJ,Approved,Mon Oct 12 12:11:32 PDT 2015,Mon Oct 12 12:21:19 PDT 2015,Tue Oct 13 00:21:19 PDT 2015,2015-10-13 07:25:17 UTC,,,587,100% (23/23),100% (23/23),100% (23/23),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0267.gif,"Find the exact center of the grid, place 2 blocks horizontally to the right of that point.
Place 2 blocks directly on top of the first 2 blocks placed
From the bottom right most block, place 2 blocks vertically below 
From the bottom left most block, place 1 block vertically below
From the new bottom left most block, place 1 block horizontally to the left
From the new bottom left most block, place 1 block vertically below
From the upper left most block, place 1 block  horizontally to the left",X,
3ACRLU860N85MIHIXRBGWYLNWFYBEZ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:28 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:28 PDT 2015,,,36DSNE9QZ6S02CQC50WUNITYWQBOJ3,A31BENEKICWUVP,Approved,Mon Oct 12 11:44:36 PDT 2015,Mon Oct 12 13:26:33 PDT 2015,Tue Oct 13 01:26:33 PDT 2015,2015-10-13 08:30:18 UTC,,,6117,100% (41/41),100% (41/41),100% (41/41),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0267.gif,"Place four blocks in a horizontal line.
Place two vertical lines of two blocks each above the third and fourth blocks in the horizontal line of blocks.
Place a single block each underneath the second and fourth blocks in the horizontal line of blocks.",X,
3ZLW647WALP8O71PPE19CEEMBKW32Z,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:02 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:24 PDT 2015,,,3R6BYFZZP867RJI8N1S5RXSZFNFFXC,A8L450UGY77XB,Approved,Mon Oct 12 13:37:55 PDT 2015,Mon Oct 12 13:59:54 PDT 2015,Tue Oct 13 01:59:54 PDT 2015,2015-10-13 09:00:17 UTC,,,1319,100% (37/37),100% (11/11),100% (11/11),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0798.gif,"Place an initial block.
Place 2 blocks to the left of the initial block.
Place 3 blocks above the initial block.
Place 1 block to the right of the 1st block above the initial block.
Place 1 block to the right of the 2nd block above the initial block.
Place 1 block to the right of the 3rd block above the initial block.
Place 1 block to the left of the 3rd block above the initial block.",X,
3KTCJ4SCVGV2L8R3CS6A3UDNJ5Z1MW,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:25 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:38 PDT 2015,,,3QEMNNSB2YTGEKYLEITH9YCQ1HJ7DX,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:28:53 PDT 2015,Mon Oct 12 13:29:08 PDT 2015,Tue Oct 13 01:29:08 PDT 2015,Mon Oct 12 22:24:05 PDT 2015,,,15,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0220.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block below the last block
Put a block to the right of the last block
Put a block below the last block
Put a block below the last block
Put a block to the left of the last block
Put a block below the last block
Put a block to the right of the last block
Put a block above the last block
Put a block to the right of the last block
Put a block to the right of the last block",X,
3KTCJ4SCVGV2L8R3CS6A3UDNJ5Z1MW,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:25 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:38 PDT 2015,,,35H6S234SBU2675NG26658O2TP165P,A3579N2TITA69M,Approved,Mon Oct 12 13:33:32 PDT 2015,Mon Oct 12 13:34:26 PDT 2015,Tue Oct 13 01:34:26 PDT 2015,Mon Oct 12 22:24:04 PDT 2015,,,54,100% (67/67),100% (65/65),100% (65/65),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0220.gif,"place a row of four in the middle of the rid
place a box below the first and second boxes of the row
place two boxes above the 2nd box of the row
place a bow to the left of the top most box
place a box above the box you just placed",X,
36MUZ9VAE6WY1FF2BN2MRO9NZ0BDE9,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:07 PDT 2015,,,3NPI0JQDAPZC1FYIWUNDEOLX4X5TP1,A18ZUFGMNOVI2Y,Approved,Mon Oct 12 12:27:05 PDT 2015,Mon Oct 12 13:43:52 PDT 2015,Tue Oct 13 01:43:52 PDT 2015,2015-10-13 08:45:17 UTC,,,4607,100% (12/12),100% (12/12),100% (12/12),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0966.gif,"place a column of five blocks
put two more blocks to the right on the top row
put a column of tree more blocks under the last block on the top row",X,
311HQEI8RSAGV15OGXDDC6091VH7ZG,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:04 PDT 2015,,,3ZAK8W07I58ODB9NFEYX4J6RF36U0S,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:21:16 PDT 2015,Mon Oct 12 13:21:31 PDT 2015,Tue Oct 13 01:21:31 PDT 2015,Mon Oct 12 22:23:10 PDT 2015,,,15,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0532.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block to the right of the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block to the right of the last block
Put a block to the right of the last block
Put a block above the last block
Put a block above the last block
Put a block above the last block",X,
3S1WOPCJFGNB41FULJOXUM404K7EJN,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:39 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:39 PDT 2015,,,32UTUBMZ7HQPAD1XIK5RKM4TKE2VBU,A2FSQBC1OU8WN8,Approved,Mon Oct 12 12:00:06 PDT 2015,Mon Oct 12 12:03:15 PDT 2015,Tue Oct 13 00:03:15 PDT 2015,2015-10-13 07:05:17 UTC,,,189,100% (5/5),100% (5/5),100% (5/5),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0184.gif,"put 1 block in the 7th row, 7th column
put 4 blocks below that one
put 1 block to the right of the 1st one
put 3 blocks to the right of the last one
put 1 block above the last one in the last row",X,
3S1WOPCJFGNB41FULJOXUM404K7EJN,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:39 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:39 PDT 2015,,,3YDTZAI2WYAP320QWRBF5KR7LIH148,A1NGGAVIGC9O7V,Approved,Mon Oct 12 12:11:46 PDT 2015,Mon Oct 12 12:12:39 PDT 2015,Tue Oct 13 00:12:39 PDT 2015,Mon Oct 12 22:24:25 PDT 2015,,,53,100% (109/109),100% (109/109),100% (109/109),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0184.gif,"Place a vertical row of five blocks.
Place one block to the right of the top block.
Place three blocks to the right of the bottom block.
Place one block above the block farthest to the right in the horizontal row you just created.",X,
33EEIIWHK719SZ5TBZXGRR48IA2QVW,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:31 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:31 PDT 2015,,,30OG32W0SV5A9B48QKLQBDG118HNE9,A38K3QQPV8CTPC,Approved,Mon Oct 12 12:20:42 PDT 2015,Mon Oct 12 12:21:51 PDT 2015,Tue Oct 13 00:21:51 PDT 2015,Mon Oct 12 23:43:08 PDT 2015,,,69,100% (22/22),100% (22/22),100% (22/22),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0313.gif,"Place five blocks in a horizontal line.
Place two blocks vertically left of the bottom block.
Place one block to the left of the middle block on the original line.
Place one block to the right of the second block down.
Place one block to the left of the uppermost block.",X,
33EEIIWHK719SZ5TBZXGRR48IA2QVW,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:31 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:31 PDT 2015,,,352YTHGROW707DL4YGE0X77E272H4C,A1FF5C5BXODWSY,Approved,Mon Oct 12 10:39:56 PDT 2015,Mon Oct 12 10:42:43 PDT 2015,Mon Oct 12 22:42:43 PDT 2015,2015-10-13 05:45:17 UTC,,,167,100% (17/17),100% (17/17),100% (17/17),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0313.gif,"place 3 blocks on ground
goto far right block
stack 4 blocks on top of that block
goto topmost block
place one block to the right
go back to topmost
move down one block
place block to the right
goto topmost block
move down 2 blocks
place block to the left",X,
3BVS8WK9Q0PH2NJ4TA17HDJFO85BI8,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:35 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:55 PDT 2015,,,33NF62TLXKWHCL5X7841G1CPCLFKJT,A1OU9O4WETRJBL,Approved,Mon Oct 12 13:29:54 PDT 2015,Mon Oct 12 13:57:28 PDT 2015,Tue Oct 13 01:57:28 PDT 2015,2015-10-13 09:00:16 UTC,,,1654,100% (23/23),100% (23/23),100% (23/23),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0126.gif,Place a row of four blocks. Place another row of four blocks directly ontop of that row. Place one block above each of the second and fourth blocks (from the left) of that row.,X,
